recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,880,7512.395199999446
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,882,7574.003900022944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,887,7493.710400012787
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,903,8756.806499994127
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,904,7542.700299993157
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,907,7556.153899990022
1.0,1.0,1.0,1.0,1.0,1.0,1.0,911,7944.457600009628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,913,7557.9323999991175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,914,7585.136100009549
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,921,7511.312299990095
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,922,7465.34409999731
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,936,7912.147700000787
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,956,7666.537600016454
1.0,1.0,1.0,1.0,1.0,1.0,1.0,957,7521.809800004121
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,960,7535.674199985806
0.5,1.0,1.0,0.5,0.6509209298071326,0.6509209298071326,0.5,967,8178.006800008006
0.5,0.5,0.75,1.0,0.6366824387328317,0.7495275800817669,0.6519230769230768,971,8111.8993000127375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,975,7464.882700005546
1.0,1.0,1.0,1.0,1.0,1.0,1.0,982,7824.950300011551
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,985,7551.233800011687
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,993,7583.618699980434
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1012,7652.600000001257
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1014,7538.05669999565
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1019,7487.410900008399
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,1020,8050.308000005316
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1021,8433.146900002612
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1024,7519.807600008789
0.6666666666666666,0.6666666666666666,1.0,1.0,0.7653606369886217,0.9325210919548239,0.8333333333333334,1029,8006.475700007286
0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.09215686274509804,1041,7883.4905000112485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049,7649.896700022509
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1062,7528.646699996898
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1086,7570.717299997341
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1088,7533.109699987108
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1089,7804.42570001469
